7.500000000000000000e-01,7.526526510408532156e-01,7.553053020817063201e-01,7.579579531225595357e-01,7.606106041634126402e-01,7.632632552042658558e-01,7.659159062451190714e-01,7.685685572859721759e-01,7.712212083268253915e-01,7.738738593676786071e-01,7.765265104085317116e-01,7.791791614493849272e-01,7.818318124902380317e-01,7.844844635310912473e-01,7.871371145719444629e-01,7.897897656127975674e-01,7.924424166536507830e-01,7.950950676945038875e-01,7.977477187353571031e-01,8.004003697762103187e-01,8.030530208170634232e-01,8.057056718579166388e-01,8.083583228987698543e-01,8.110109739396229589e-01,8.136636249804761745e-01,8.163162760213292790e-01,8.189689270621824946e-01,8.216215781030357101e-01,8.242742291438888147e-01,8.269268801847420303e-01,8.295795312255951348e-01,8.322321822664483504e-01,8.348848333073015660e-01,8.375374843481546705e-01,8.401901353890078861e-01,8.428427864298611016e-01,8.454954374707142062e-01,8.481480885115674218e-01,8.508007395524206373e-01,8.534533905932737419e-01
8.186694788747672646e-08,1.602162121093808622e-02,3.335086279206755933e-02,5.186364299117229848e-02,7.149496748640871147e-02,9.215583692826179174e-02,1.138101538447946481e-01,1.364115956225520065e-01,1.599249898400403325e-01,1.843218964127739667e-01,2.095815886428855634e-01,2.356745682891387972e-01,2.625847662428615337e-01,2.903029041776310493e-01,3.188202567158748835e-01,3.481264272969140094e-01,3.782166340641275326e-01,4.090763618735442364e-01,4.407215846487657629e-01,4.731388943704901706e-01,5.063363208326405740e-01,5.403194487223901277e-01,5.750982305582876819e-01,6.106918148999982421e-01,6.471520314573622201e-01,6.845609182219281053e-01,7.230134694322174482e-01,7.625732923082368941e-01,8.033162116405367925e-01,8.452949291536420162e-01,8.886096359671080691e-01,9.333382513355656940e-01,9.795837283842203647e-01,1.027458711925978818e+00,1.077072208442376500e+00,1.128560314358671768e+00,1.183873152202961521e+00,1.245906974860162109e+00,1.326631527437166724e+00,1.492204332808038103e+00
